SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
BAJAJELEC, EQ, 16-Dec-2021,1278.45,1267.0,1286.6,1218.9, 1252.35,1259.45,1252.14,1070314,13401.82,57653, 116854, 10.92
BAJAJFINSV, EQ, 16-Dec-2021,16660.7,16870.0,16950.0,16575.0, 16710.00,16703.35,16712.45,325350,54373.96,61573, 91383, 28.09
BAJAJHCARE, EQ, 16-Dec-2021,406.05,407.45,414.45,392.1, 398.00,394.85,399.63,33899,135.47,3082, 18861, 55.64
BAJAJHIND, EQ, 16-Dec-2021,14.6,14.7,14.8,14.05, 14.35,14.25,14.29,3053559,436.32,5911, 1718773, 56.29
BAJAJHLDNG, EQ, 16-Dec-2021,5478.15,5539.0,5540.9,5108.05, 5139.90,5137.5,5239.79,129861,6804.44,21973, 42319, 32.59
BAJFINANCE, EQ, 16-Dec-2021,6847.25,6945.0,7063.45,6932.9, 7045.00,7028.85,7008.04,1768318,123924.41,130718, 477435, 27.00
BALAJITELE, EQ, 16-Dec-2021,64.45,64.9,64.95,62.75, 63.20,63.05,63.69,119940,76.39,1465, 81365, 67.84
BALAMINES, EQ, 16-Dec-2021,3193.7,3224.0,3247.9,3160.0, 3184.90,3177.4,3197.23,27524,880.0,4510, 13116, 47.65
BALAXI, EQ, 16-Dec-2021,519.35,512.3,525.3,506.95, 507.00,508.1,510.74,2945,15.04,363, 2146, 72.87
BALKRISHNA, EQ, 16-Dec-2021,26.35,27.4,27.65,27.25, 27.65,27.65,27.58,9361,2.58,147, 9148, 97.72
BALKRISIND, EQ, 16-Dec-2021,2247.8,2258.65,2277.0,2231.45, 2257.00,2252.85,2257.65,172410,3892.41,14382, 58409, 33.88
BALLARPUR, BZ, 16-Dec-2021,1.7,1.75,1.75,1.75, 1.75,1.75,1.75,1368302,23.95,182, -, -
BALMLAWRIE, EQ, 16-Dec-2021,118.95,119.1,119.9,118.05, 118.25,118.2,118.6,85174,101.02,1910, 49845, 58.52
BALPHARMA, EQ, 16-Dec-2021,101.4,101.5,102.75,99.3, 100.70,99.8,100.79,28818,29.05,941, 16818, 58.36
BALRAMCHIN, EQ, 16-Dec-2021,325.45,329.7,329.7,319.1, 322.80,323.25,323.14,440190,1422.44,10133, 146862, 33.36
BANARBEADS, EQ, 16-Dec-2021,72.85,74.0,74.0,72.1, 72.30,72.45,72.82,3421,2.49,88, 2493, 72.87
BANARISUG, EQ, 16-Dec-2021,2649.8,2655.0,2680.0,2550.0, 2590.00,2574.8,2597.1,3998,103.83,836, 2284, 57.13
BANCOINDIA, EQ, 16-Dec-2021,177.2,178.0,178.5,172.65, 174.00,174.85,175.45,65991,115.78,5300, 20033, 30.36
BANDHANBNK, EQ, 16-Dec-2021,277.9,281.2,281.95,273.5, 275.70,275.45,276.47,2815362,7783.59,31144, 779212, 27.68
BANG, EQ, 16-Dec-2021,42.65,42.95,43.55,40.55, 41.20,41.3,41.76,45112,18.84,565, 27703, 61.41
BANKA, EQ, 16-Dec-2021,70.85,72.7,72.7,70.2, 70.35,70.35,70.94,3442,2.44,124, 2324, 67.52
BANKBARODA, EQ, 16-Dec-2021,90.25,91.0,91.7,88.0, 88.75,88.65,89.33,18541507,16562.21,51041, 3654264, 19.71
BANKBEES, EQ, 16-Dec-2021,371.18,376.0,376.0,366.99, 369.00,368.28,368.85,613516,2262.95,7384, 428188, 69.79
BANKINDIA, EQ, 16-Dec-2021,55.75,56.3,56.35,54.55, 54.95,54.85,55.15,3348844,1847.01,11551, 1489437, 44.48
BANSWRAS, EQ, 16-Dec-2021,240.2,245.9,249.65,232.2, 240.00,236.2,236.3,78946,186.55,1903, 59285, 75.10
BARBEQUE, EQ, 16-Dec-2021,1446.1,1452.0,1455.55,1380.0, 1413.00,1419.25,1426.21,38242,545.41,6996, 17250, 45.11
BARTRONICS, BZ, 16-Dec-2021,5.75,6.0,6.0,6.0, 6.00,6.0,6.0,7842,0.47,22, -, -
BASF, EQ, 16-Dec-2021,2862.1,2880.0,2894.4,2791.05, 2845.00,2836.35,2823.84,24752,698.96,4866, 10242, 41.38
BASML, EQ, 16-Dec-2021,73.75,74.65,74.9,71.5, 74.00,73.6,73.06,113425,82.87,1216, 60684, 53.50
BATAINDIA, EQ, 16-Dec-2021,1911.55,1924.95,1930.05,1885.1, 1910.00,1910.9,1908.27,378675,7226.14,17158, 173172, 45.73
BAYERCROP, EQ, 16-Dec-2021,4745.8,4715.0,4775.0,4705.0, 4775.00,4749.15,4722.3,40562,1915.46,1835, 37666, 92.86
BBL, EQ, 16-Dec-2021,1959.3,1975.0,2000.0,1905.0, 1938.00,1921.9,1935.9,18925,366.37,3310, 7508, 39.67
BBOX, EQ, 16-Dec-2021,855.05,855.0,880.0,845.0, 856.00,864.8,851.51,9715,82.72,279, 8310, 85.54
BBTC, EQ, 16-Dec-2021,1142.8,1149.8,1152.8,1110.0, 1114.00,1114.05,1122.39,87750,984.9,7055, 27167, 30.96
BBTCL, SM, 16-Dec-2021,184.0,184.0,184.0,184.0, 184.00,184.0,184.0,3000,5.52,1, 3000, 100.00
BCG, BE, 16-Dec-2021,185.95,195.2,195.2,176.7, 195.20,195.2,190.22,8054692,15321.44,60301, -, -
BCLIND, EQ, 16-Dec-2021,297.45,301.9,349.7,289.6, 346.00,345.35,328.86,860145,2828.68,32305, 260889, 30.33
BCONCEPTS, SM, 16-Dec-2021,43.0,41.0,41.2,41.0, 41.15,41.15,41.12,9000,3.7,3, 0, 0.00
BCP, EQ, 16-Dec-2021,3.8,3.8,3.85,3.7, 3.70,3.7,3.77,761866,28.71,822, 631395, 82.87
BDL, EQ, 16-Dec-2021,393.25,395.0,403.5,394.1, 403.50,402.15,399.25,183895,734.21,9338, 49931, 27.15
BEARDSELL, EQ, 16-Dec-2021,13.6,12.65,12.65,12.1, 12.10,12.1,12.19,473414,57.7,882, 315980, 66.74
BECTORFOOD, EQ, 16-Dec-2021,395.25,398.85,399.0,389.9, 392.50,391.5,392.66,42002,164.92,2538, 19317, 45.99
BEDMUTHA, EQ, 16-Dec-2021,66.95,66.3,70.25,66.3, 69.65,70.0,69.73,57032,39.77,616, 32922, 57.73
BEL, EQ, 16-Dec-2021,208.0,209.0,210.8,205.55, 207.10,207.2,208.6,7736652,16138.53,39572, 4230510, 54.68
BEML, EQ, 16-Dec-2021,1895.3,1905.0,1922.3,1840.0, 1852.00,1850.25,1874.58,205787,3857.64,16888, 51313, 24.94
BEPL, EQ, 16-Dec-2021,172.3,173.9,174.8,168.15, 168.75,168.85,170.7,300215,512.47,8655, 130967, 43.62
BERGEPAINT, EQ, 16-Dec-2021,759.25,762.1,766.4,756.55, 761.40,760.8,762.56,454200,3463.54,17493, 186843, 41.14
BESTAGRO, EQ, 16-Dec-2021,1173.45,1186.0,1198.65,1137.6, 1180.00,1168.85,1169.75,55484,649.02,1676, 24178, 43.58
BETA, SM, 16-Dec-2021,605.0,597.0,600.0,590.0, 590.00,593.35,594.19,2000,11.88,5, 1200, 60.00
BFINVEST, EQ, 16-Dec-2021,328.4,330.0,333.5,322.0, 323.85,323.25,326.51,14334,46.8,965, 7200, 50.23
BFUTILITIE, EQ, 16-Dec-2021,409.5,412.95,416.65,402.0, 404.00,404.2,407.77,121223,494.31,4024, 46158, 38.08
BGRENERGY, EQ, 16-Dec-2021,65.45,65.85,66.2,63.05, 63.45,63.6,64.17,178447,114.51,2793, 91324, 51.18
BHAGCHEM, EQ, 16-Dec-2021,1012.45,1030.0,1030.0,968.6, 985.00,988.55,1002.45,3752,37.61,370, 2772, 73.88
BHAGERIA, EQ, 16-Dec-2021,257.65,258.95,259.8,254.15, 256.00,255.0,256.06,11140,28.52,440, 7336, 65.85
BHAGYANGR, EQ, 16-Dec-2021,46.1,46.75,48.0,46.05, 47.20,47.2,46.95,31493,14.79,465, 18348, 58.26
BHAGYAPROP, EQ, 16-Dec-2021,33.2,34.3,34.8,32.5, 34.00,34.1,33.51,121004,40.54,1930, 28533, 23.58
BHANDARI, EQ, 16-Dec-2021,7.35,7.7,7.7,7.7, 7.70,7.7,7.7,149811,11.54,163, 149811, 100.00
BHARATFORG, EQ, 16-Dec-2021,728.6,732.9,737.35,720.05, 729.95,726.6,726.85,481949,3503.03,18404, 96837, 20.09
BHARATGEAR, EQ, 16-Dec-2021,156.4,156.0,158.0,152.35, 154.00,154.0,155.27,26917,41.8,661, 18071, 67.14
BHARATRAS, EQ, 16-Dec-2021,10265.05,10317.8,10475.0,10050.0, 10080.00,10082.2,10255.57,1733,177.73,898, 871, 50.26
BHARATWIRE, EQ, 16-Dec-2021,54.85,55.95,55.95,53.6, 55.10,54.85,55.08,19456,10.72,194, 13403, 68.89
BHARTIARTL, EQ, 16-Dec-2021,685.45,689.9,689.9,677.6, 686.00,681.4,681.97,9633006,65693.87,141811, 6718838, 69.75
BHEL, EQ, 16-Dec-2021,64.5,65.2,65.5,63.75, 65.30,65.1,64.6,28718661,18553.62,51134, 4316241, 15.03
BIGBLOC, EQ, 16-Dec-2021,53.1,54.2,54.7,50.45, 51.35,51.05,52.06,273490,142.37,2319, 175668, 64.23
BIL, EQ, 16-Dec-2021,314.75,329.7,329.7,264.0, 271.00,269.7,296.16,213527,632.38,8853, 73207, 34.28
BINDALAGRO, EQ, 16-Dec-2021,24.9,25.1,25.1,23.6, 23.80,23.8,24.18,316324,76.49,3569, 210666, 66.60
BIOCON, EQ, 16-Dec-2021,375.4,376.2,377.55,361.65, 363.50,363.15,365.8,2537038,9280.6,33657, 562442, 22.17
BIOFILCHEM, EQ, 16-Dec-2021,61.4,60.2,62.0,60.0, 61.45,60.85,60.75,21790,13.24,603, 12966, 59.50
BIRET, RR, 16-Dec-2021,296.7,296.7,299.05,293.0, 294.90,294.18,295.16,198443,585.73,736, 193081, 97.30
BIRLACABLE, EQ, 16-Dec-2021,87.45,88.85,89.05,86.1, 88.00,88.0,87.97,41151,36.2,768, 31385, 76.27
BIRLACORPN, EQ, 16-Dec-2021,1458.45,1459.0,1480.35,1410.0, 1414.70,1418.85,1430.32,155055,2217.79,7222, 123120, 79.40
BIRLAMONEY, EQ, 16-Dec-2021,64.0,64.85,65.0,61.9, 63.10,62.65,63.1,83641,52.77,1370, 38626, 46.18
BIRLATYRE, EQ, 16-Dec-2021,25.95,26.65,26.8,24.55, 25.35,25.0,25.44,442247,112.5,3314, 236046, 53.37
BKMINDST, BZ, 16-Dec-2021,1.75,1.8,1.8,1.8, 1.80,1.8,1.8,37986,0.68,31, -, -
BLBLIMITED, EQ, 16-Dec-2021,13.95,14.4,14.5,13.2, 13.60,13.6,13.72,88342,12.12,454, 45423, 51.42
BLISSGVS, EQ, 16-Dec-2021,100.95,101.25,101.8,99.05, 99.45,99.65,100.14,92870,93.0,1927, 53504, 57.61
BLKASHYAP, EQ, 16-Dec-2021,29.5,29.35,29.9,28.7, 29.00,28.95,29.08,286234,83.24,1543, 209963, 73.35
BLS, BE, 16-Dec-2021,208.65,211.6,212.3,203.25, 204.00,204.95,206.13,73880,152.29,594, -, -
BLUEDART, EQ, 16-Dec-2021,6313.35,6334.0,6386.55,6280.05, 6286.00,6299.6,6310.69,7712,486.68,2116, 4188, 54.30
BLUESTARCO, EQ, 16-Dec-2021,995.85,995.0,1025.0,980.0, 982.20,985.3,998.82,29831,297.96,4194, 12086, 40.51
BMETRICS, SM, 16-Dec-2021,140.5,134.0,134.0,132.0, 132.00,132.0,133.33,3600,4.8,3, 3600, 100.00
BODALCHEM, EQ, 16-Dec-2021,114.4,115.25,116.15,111.9, 112.30,112.6,113.68,189266,215.15,3388, 88115, 46.56
BOHRA, SM, 16-Dec-2021,5.3,5.55,5.55,5.55, 5.55,5.55,5.55,10000,0.56,5, 10000, 100.00
BOMDYEING, EQ, 16-Dec-2021,105.65,107.15,107.8,101.1, 101.85,102.4,103.66,5763809,5974.67,31199, 1283425, 22.27
BOROLTD, EQ, 16-Dec-2021,366.75,374.9,440.1,374.1, 440.10,440.1,414.08,5645206,23375.9,142894, 947431, 16.78
BORORENEW, EQ, 16-Dec-2021,688.25,720.0,722.65,675.0, 722.65,722.65,714.09,2230067,15924.62,41437, 754164, 33.82
BOSCHLTD, EQ, 16-Dec-2021,16689.15,16786.8,16811.0,16448.05, 16499.95,16493.4,16584.59,15834,2626.0,4300, 6193, 39.11
BPCL, EQ, 16-Dec-2021,384.3,386.5,392.0,384.45, 391.85,391.05,388.36,3954683,15358.47,61020, 2012835, 50.90
BPL, BE, 16-Dec-2021,72.05,74.35,74.35,70.0, 70.80,70.5,71.5,50165,35.87,658, -, -
BRFL, BZ, 16-Dec-2021,7.2,7.3,7.45,7.0, 7.15,7.1,7.17,212429,15.23,413, -, -
BRIGADE, EQ, 16-Dec-2021,471.85,475.0,479.05,463.8, 473.50,470.0,468.5,155375,727.93,17390, 47717, 30.71
BRIGHT, SM, 16-Dec-2021,4.95,4.95,5.05,4.95, 5.00,5.0,5.03,210000,10.56,60, 189000, 90.00
BRITANNIA, EQ, 16-Dec-2021,3541.6,3550.0,3571.65,3536.65, 3560.00,3560.6,3556.39,121782,4331.05,16091, 50755, 41.68
BRITANNIA, N2, 16-Dec-2021,31.11,31.08,31.24,31.08, 31.09,31.09,31.13,6062,1.89,39, 4752, 78.39
BRITANNIA, N3, 16-Dec-2021,29.51,29.51,29.8,29.43, 29.51,29.76,29.62,9614,2.85,166, 9253, 96.25
BRNL, EQ, 16-Dec-2021,29.8,30.4,30.4,29.3, 29.80,29.5,29.75,25675,7.64,379, 15599, 60.76
BROOKS, EQ, 16-Dec-2021,114.55,114.0,116.15,107.1, 109.00,109.0,110.56,44279,48.96,1068, 29551, 66.74
BSE, EQ, 16-Dec-2021,2222.75,2222.0,2239.95,2088.85, 2110.00,2108.5,2145.08,1873836,40195.33,99420, 483504, 25.80
BSHSL, EQ, 16-Dec-2021,303.55,300.0,313.0,283.0, 309.80,305.15,305.42,1484,4.53,57, 1300, 87.60
BSL, EQ, 16-Dec-2021,129.1,135.5,135.55,122.65, 122.65,122.65,130.17,73439,95.6,1026, 52930, 72.07
BSLGOLDETF, EQ, 16-Dec-2021,43.63,44.29,44.29,43.7, 43.93,43.97,43.97,24233,10.65,300, 16002, 66.03
BSLNIFTY, EQ, 16-Dec-2021,19.15,19.49,19.49,18.88, 19.23,19.17,19.19,20031,3.84,483, 17234, 86.04
BSLSENETFG, EQ, 16-Dec-2021,55.47,56.0,56.0,55.0, 55.01,55.35,55.33,3808,2.11,120, 2253, 59.16
BSOFT, EQ, 16-Dec-2021,501.35,504.0,517.8,495.3, 506.15,505.3,508.54,5555423,28251.28,86148, 965739, 17.38
BURGERKING, EQ, 16-Dec-2021,155.4,158.0,158.0,152.8, 153.45,153.35,154.07,808632,1245.9,13901, 323617, 40.02
BURNPUR, EQ, 16-Dec-2021,3.2,3.35,3.35,3.35, 3.35,3.35,3.35,79821,2.67,83, 79821, 100.00
BUTTERFLY, BE, 16-Dec-2021,950.95,998.45,998.45,998.45, 998.45,998.45,998.45,3647,36.41,176, -, -
BVCL, BE, 16-Dec-2021,20.65,20.8,20.9,20.15, 20.70,20.7,20.45,8055,1.65,42, -, -
BYKE, EQ, 16-Dec-2021,34.95,36.65,36.65,33.75, 34.00,34.45,34.71,50169,17.41,508, 35688, 71.14
CADILAHC, EQ, 16-Dec-2021,465.5,468.35,468.7,459.0, 463.10,463.95,463.64,1188653,5511.04,37072, 410300, 34.52
CADSYS, SM, 16-Dec-2021,22.8,22.0,22.0,22.0, 22.00,22.0,22.0,2000,0.44,1, 2000, 100.00
CALSOFT, BE, 16-Dec-2021,43.5,45.65,45.65,45.65, 45.65,45.65,45.65,98609,45.02,134, -, -
CAMLINFINE, EQ, 16-Dec-2021,143.6,143.75,146.0,141.25, 143.00,142.85,143.44,328938,471.82,3960, 185933, 56.53
CAMS, EQ, 16-Dec-2021,2783.5,2804.7,2818.9,2686.3, 2715.95,2710.3,2738.7,307122,8411.15,41158, 205466, 66.90
CANBK, EQ, 16-Dec-2021,211.25,213.0,214.9,209.75, 212.50,212.2,212.09,5365219,11378.9,29663, 582913, 10.86
CANDC, BZ, 16-Dec-2021,4.7,4.9,4.9,4.9, 4.90,4.9,4.9,11808,0.58,12, -, -
CANFINHOME, EQ, 16-Dec-2021,599.95,602.0,606.0,583.55, 586.90,588.25,590.95,398446,2354.63,8577, 155040, 38.91
CANTABIL, BE, 16-Dec-2021,705.15,693.0,714.9,693.0, 702.70,702.85,702.05,4163,29.23,63, -, -
CAPACITE, EQ, 16-Dec-2021,190.05,190.15,192.6,182.9, 190.50,188.5,186.99,342601,640.61,9699, 194511, 56.77
CAPLIPOINT, EQ, 16-Dec-2021,771.2,775.0,782.55,769.0, 775.95,775.45,775.16,48845,378.63,4356, 13744, 28.14
CAPTRUST, EQ, 16-Dec-2021,125.7,125.0,129.8,123.2, 123.25,123.95,126.02,27785,35.01,979, 14451, 52.01
CARBORUNIV, EQ, 16-Dec-2021,932.9,942.0,960.0,901.0, 912.00,910.5,937.65,311658,2922.25,20624, 59593, 19.12
CAREERP, EQ, 16-Dec-2021,134.0,133.7,135.65,131.6, 134.45,134.55,133.66,20395,27.26,602, 12928, 63.39
CARERATING, EQ, 16-Dec-2021,616.2,619.4,624.15,608.0, 613.40,611.65,612.4,105780,647.8,6858, 63943, 60.45
CARTRADE, EQ, 16-Dec-2021,909.5,922.0,931.0,896.35, 904.50,903.4,911.85,293824,2679.25,23889, 107173, 36.48
CASTROLIND, EQ, 16-Dec-2021,125.2,125.45,126.35,124.5, 125.60,125.5,125.26,1103727,1382.49,9340, 835223, 75.67
CCCL, BE, 16-Dec-2021,0.85,0.9,0.9,0.9, 0.90,0.9,0.9,17785,0.16,10, -, -
CCHHL, EQ, 16-Dec-2021,8.8,8.9,9.65,8.9, 9.65,9.65,9.5,765700,72.73,1944, 450539, 58.84
CCL, EQ, 16-Dec-2021,412.7,415.9,420.5,404.0, 405.35,406.0,410.48,249159,1022.75,9698, 83907, 33.68
CDSL, EQ, 16-Dec-2021,1638.85,1658.0,1680.0,1596.15, 1608.90,1603.75,1623.37,1379208,22389.66,84842, 498959, 36.18
CEATLTD, EQ, 16-Dec-2021,1145.65,1151.4,1158.0,1135.3, 1139.00,1139.45,1142.74,40833,466.62,7305, 17796, 43.58
CEBBCO, EQ, 16-Dec-2021,44.15,44.85,45.9,42.6, 43.00,43.1,44.57,273618,121.94,1637, 202356, 73.96
CELEBRITY, EQ, 16-Dec-2021,16.9,17.6,17.7,16.2, 16.40,16.5,17.04,348854,59.46,1063, 206619, 59.23
CENTENKA, EQ, 16-Dec-2021,405.6,406.0,427.0,403.3, 427.00,422.95,418.02,82007,342.81,4021, 43126, 52.59
CENTEXT, EQ, 16-Dec-2021,12.5,12.5,12.95,11.6, 11.65,11.75,12.0,570694,68.48,1962, 387688, 67.93
CENTRALBK, EQ, 16-Dec-2021,22.2,22.4,22.45,21.8, 22.00,21.95,22.04,2725497,600.68,5082, 1133954, 41.61
CENTRUM, EQ, 16-Dec-2021,34.15,34.25,34.7,33.65, 34.10,33.9,34.12,300555,102.55,1594, 181912, 60.53
CENTUM, EQ, 16-Dec-2021,589.55,585.1,609.7,585.1, 604.00,600.2,598.75,23308,139.56,2095, 11377, 48.81
CENTURYPLY, EQ, 16-Dec-2021,622.0,620.0,621.95,604.0, 612.50,610.65,610.78,129208,789.18,9883, 54219, 41.96
CENTURYTEX, EQ, 16-Dec-2021,863.85,867.1,888.1,852.1, 878.00,874.6,870.31,662795,5768.36,24655, 119270, 18.00
CERA, EQ, 16-Dec-2021,4837.8,4862.0,4897.75,4794.75, 4820.00,4804.1,4823.9,1697,81.86,767, 905, 53.33
CEREBRAINT, EQ, 16-Dec-2021,78.25,79.25,83.5,79.25, 82.75,82.25,82.17,472211,388.01,4816, 281236, 59.56
CESC, EQ, 16-Dec-2021,88.8,89.4,90.25,87.5, 88.95,88.8,88.96,2174764,1934.7,19001, 874118, 40.19
CGCL, EQ, 16-Dec-2021,516.2,518.7,521.85,504.0, 505.55,508.55,514.29,17528,90.15,1009, 2564, 14.63
CGPOWER, BE, 16-Dec-2021,184.9,185.1,186.8,175.7, 180.00,180.15,178.57,1618264,2889.78,10788, -, -
CHALET, EQ, 16-Dec-2021,236.3,238.0,239.25,226.5, 235.60,232.25,233.67,136069,317.95,3265, 28482, 20.93
CHAMBLFERT, EQ, 16-Dec-2021,410.55,413.1,424.1,395.25, 406.00,403.85,407.46,2761842,11253.29,60208, 326512, 11.82
CHEMBOND, EQ, 16-Dec-2021,218.2,218.95,224.9,215.1, 217.00,216.85,217.99,12126,26.43,450, 8051, 66.39
CHEMCON, EQ, 16-Dec-2021,366.9,359.9,367.65,355.0, 357.75,356.6,358.91,89281,320.44,6798, 41737, 46.75
CHEMFAB, EQ, 16-Dec-2021,153.2,155.45,155.45,149.0, 150.00,149.15,151.08,5259,7.95,206, 3925, 74.63
CHEMPLASTS, EQ, 16-Dec-2021,561.65,564.5,570.75,556.95, 559.30,558.95,563.92,195831,1104.33,5174, 123017, 62.82
CHENNPETRO, EQ, 16-Dec-2021,104.85,105.8,106.35,103.2, 104.25,104.35,104.35,208996,218.09,3194, 101639, 48.63
CHOLAFIN, EQ, 16-Dec-2021,541.85,546.85,554.0,540.6, 545.00,545.75,546.16,1464659,7999.41,31923, 450324, 30.75
CHOLAHLDNG, EQ, 16-Dec-2021,679.95,679.8,683.45,665.95, 676.00,675.45,679.1,107275,728.51,1596, 96095, 89.58
CIGNITITEC, EQ, 16-Dec-2021,587.55,591.0,598.0,574.3, 582.50,582.45,588.9,71485,420.97,4685, 23081, 32.29
CINELINE, EQ, 16-Dec-2021,92.3,93.95,93.95,90.1, 91.25,91.65,91.3,28989,26.47,191, 18432, 63.58
CINEVISTA, BE, 16-Dec-2021,19.35,20.2,20.2,18.5, 19.50,18.8,19.16,44102,8.45,141, -, -
CIPLA, EQ, 16-Dec-2021,895.7,903.5,903.5,878.25, 882.00,881.0,886.95,2280037,20222.7,62470, 1105526, 48.49
CLEAN, EQ, 16-Dec-2021,2404.3,2419.0,2438.55,2362.6, 2409.05,2396.9,2398.24,186741,4478.5,20858, 60640, 32.47
CLEDUCATE, BE, 16-Dec-2021,111.3,111.5,114.0,106.5, 108.00,108.25,109.62,13622,14.93,247, -, -
CLNINDIA, EQ, 16-Dec-2021,493.7,496.2,496.2,490.0, 490.50,493.2,492.11,24166,118.92,1689, 15344, 63.49
CLSEL, EQ, 16-Dec-2021,101.25,100.45,101.9,98.0, 99.00,99.1,99.32,54625,54.25,1670, 34527, 63.21
CMICABLES, EQ, 16-Dec-2021,38.3,37.65,38.55,37.25, 37.50,37.55,37.7,32680,12.32,1035, 20291, 62.09
CMMIPL, SM, 16-Dec-2021,13.1,13.5,13.75,13.5, 13.75,13.75,13.7,15000,2.06,5, 15000, 100.00
COALINDIA, EQ, 16-Dec-2021,148.1,148.1,150.1,147.55, 149.40,149.75,148.99,7539061,11232.66,43953, 2924016, 38.78
COASTCORP, EQ, 16-Dec-2021,280.0,281.95,304.75,277.25, 289.25,290.05,293.38,47116,138.23,1070, 27839, 59.09
COCHINSHIP, EQ, 16-Dec-2021,345.7,347.45,347.45,345.3, 346.40,345.9,346.32,47870,165.78,1741, 27929, 58.34
COFFEEDAY, EQ, 16-Dec-2021,47.25,47.6,48.4,44.25, 44.70,44.55,45.58,3164063,1442.13,16484, 1774660, 56.09
COFORGE, EQ, 16-Dec-2021,5312.8,5375.0,5455.0,5315.85, 5364.30,5355.35,5380.88,296945,15978.25,25875, 83822, 28.23
COLPAL, EQ, 16-Dec-2021,1449.0,1461.0,1461.65,1435.0, 1446.00,1447.1,1443.9,209665,3027.35,14814, 124384, 59.33
COMPINFO, EQ, 16-Dec-2021,33.4,35.45,36.65,31.5, 31.95,31.8,33.56,5661152,1900.06,18710, 1808559, 31.95
COMPUSOFT, EQ, 16-Dec-2021,17.8,18.4,18.45,17.75, 17.80,17.9,18.13,188833,34.24,1036, 120645, 63.89
CONCOR, EQ, 16-Dec-2021,639.55,643.0,649.7,639.55, 647.00,645.65,645.08,501955,3237.99,19303, 191093, 38.07
CONFIPET, EQ, 16-Dec-2021,80.35,80.9,81.25,77.45, 78.40,78.1,78.64,1022247,803.88,7319, 607219, 59.40
CONSOFINVT, EQ, 16-Dec-2021,160.85,159.0,168.0,156.6, 161.70,160.95,162.56,31080,50.52,611, 22240, 71.56
CONTI, SM, 16-Dec-2021,8.6,9.0,9.0,8.4, 8.40,8.4,8.93,33330,2.98,10, 33330, 100.00
CONTROLPR, EQ, 16-Dec-2021,349.8,346.0,349.55,340.0, 342.00,340.9,343.79,9873,33.94,597, 6989, 70.79
CORALFINAC, EQ, 16-Dec-2021,40.65,40.5,41.65,39.5, 40.00,40.1,40.47,22983,9.3,219, 8820, 38.38
CORDSCABLE, EQ, 16-Dec-2021,57.7,57.1,59.15,57.0, 57.50,57.35,57.98,46054,26.7,692, 27362, 59.41
COROMANDEL, EQ, 16-Dec-2021,745.6,747.55,749.05,731.2, 740.00,739.75,737.92,198988,1468.38,14792, 106727, 53.63
COSMOFILMS, EQ, 16-Dec-2021,1421.05,1428.75,1439.15,1411.0, 1426.00,1414.4,1423.89,21574,307.19,2794, 10820, 50.15
COUNCODOS, EQ, 16-Dec-2021,4.05,4.1,4.2,4.0, 4.05,4.05,4.08,387747,15.82,456, 234369, 60.44
COX&KINGS, BZ, 16-Dec-2021,1.75,1.75,1.8,1.7, 1.80,1.8,1.78,819851,14.63,469, -, -
CPSEETF, EQ, 16-Dec-2021,29.92,30.25,30.25,29.8, 29.95,29.87,29.9,253920,75.91,6896, 196194, 77.27
CRAFTSMAN, EQ, 16-Dec-2021,2222.75,2248.25,2253.05,2185.9, 2191.00,2199.6,2217.84,7738,171.62,1488, 4378, 56.58
CREATIVE, BE, 16-Dec-2021,410.4,411.0,429.8,410.0, 414.00,416.7,418.79,12085,50.61,110, -, -
CREDITACC, EQ, 16-Dec-2021,650.65,656.0,664.7,630.0, 649.00,645.0,645.79,182646,1179.51,9297, 92528, 50.66
CREST, BE, 16-Dec-2021,159.1,151.55,164.0,151.55, 154.50,155.95,153.93,4532,6.98,100, -, -
CRISIL, EQ, 16-Dec-2021,3025.75,3058.0,3080.0,2998.45, 3033.00,3028.85,3033.68,18643,565.57,3286, 5524, 29.63
CROMPTON, EQ, 16-Dec-2021,430.85,429.45,435.45,417.65, 418.50,421.7,425.49,1629341,6932.7,37494, 866921, 53.21
CROWN, SM, 16-Dec-2021,30.05,28.55,28.55,28.55, 28.55,28.55,28.55,5000,1.43,1, 5000, 100.00
CSBBANK, EQ, 16-Dec-2021,261.25,261.25,265.4,258.65, 261.90,261.65,261.92,70893,185.68,2408, 29860, 42.12
CTE, EQ, 16-Dec-2021,73.25,74.0,76.8,69.85, 71.00,70.55,72.8,119063,86.67,1878, 58210, 48.89
CUB, EQ, 16-Dec-2021,145.9,146.0,146.65,142.65, 144.00,143.4,143.94,1311298,1887.51,11657, 735200, 56.07
CUBEXTUB, EQ, 16-Dec-2021,28.8,30.2,30.2,28.95, 29.65,29.75,30.01,145163,43.57,502, 133982, 92.30
CUMMINSIND, EQ, 16-Dec-2021,937.5,947.0,954.35,933.5, 938.00,938.75,940.35,420664,3955.73,13986, 145850, 34.67
CUPID, EQ, 16-Dec-2021,222.9,224.25,234.9,220.25, 226.00,224.95,228.6,83859,191.7,3810, 25927, 30.92
CYBERMEDIA, EQ, 16-Dec-2021,10.15,10.25,10.5,9.65, 10.15,10.2,10.18,23049,2.35,245, 15964, 69.26
